slice_id,label,evidence_layer,claim_tier,coverage,comparison,comparison_role,cell_count,sample_count_minimum,sample_count_maximum,median_of_cell_medians,minimum_cell_median,maximum_cell_median,minimum_cell_downside_0.05,maximum_worst_observed_relative_shortfall,median_left_cash_drag,median_left_asset_exposure,median_left_guardrail_activation_frequency,median_left_purchase_count,mean_terminal_wealth_gap,mean_cash_contribution,mean_unit_contribution,cash_unit_identity_residual,cost_scope,aggregation
deterministic-primary,Deterministic primary catalog,deterministic,deterministic stress evidence,0.5,corrected_guarded_vs_dca,complete-system performance,14,1,1,-0.008594244604942299556429631493807882819911366824341222407853395,-0.085645614130186013650917330385786707094025698463418838593974,0.348798972438855647429887465699459992702303997273286110162718,-0.085645614130186013650917330385786707094025698463418838593974,0.085645614130186013650917330385786707094025698463418838593974,0.157084609419000129523775920850193719277492225936740787980269,0.8477506322325302627321346943275499484199981789721210749202165,0.428571428571428571428571428571428571428571428571428571428571,5.5,-61.28270815175237137213543876171336557736124059676488778892714285714285714285714285714285714285714286,937.9146511665764040621358218023707768700972954672492473807827857142857142857142857142857142857142857,-999.1973593183287754342712605640841424474585360640141351697099285714285714285714285714285714285714286,-4E-98,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.8,neutral_guarded_vs_dca,safety-architecture behavior,6,4,130,-0.0169801034254598500309363615006728214044987099165802474439731,-0.099182299010669472644993007371818994847874965561250248295801,-0.0051504387000908709537020304436505692000186184235100871954991,-0.103622403507930906707473393941421727861820875349380051135426,0.113530794215335566414171733050153127749082930225495520599102,0.102660060895302804207255305018759763052553500183802228211853,0.924057585975261723506016254535517770776404241292889011756521,0.853942652329749103942652329749103942652329749103942652329749,8,-36980.038585178736195283377019611702300667256629863396223045326635,691.7973673975586745987340159048247573079204363648424378916341666666666666666666666666666666666666667,-37671.83595257629486988211103551652705797517706622823866093704233333333333333333333333333333333333333,-8.153166666666666666666666666666666666666E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.9,corrected_guarded_vs_dca,complete-system performance,6,4,130,-0.011941996457998832462226343026222455366553993306462869046828,-0.0894120386695048935048574937758458320786478488756163247511745,-0.00260288587293584332760205199199741901909112779052666312328164,-0.0912361726835817939852680735791166290349483038020342381161088,0.0914304236520384175335482294206459766017931277995892852269248,0.05673944673398041532024191686228562286572352472269119827565295,0.9547061635128292279042962143952072781025073487047690922781345,0.996527777777777777777777777777777777777777777777777777777778,8,-33599.20355525846643744500765775595316607157503101287379220074920333333333333333333333333333333333333,1676.935119410735379873809750784811564736607460437944400218992333333333333333333333333333333333333333,-35276.13867466920181731881740854076473080818249145081819241992366666666666666666666666666666666666667,-1.8213000000000000000000000000000000000001E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.9,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,4,130,-0.001237997291683372417908599191000297893783014621881166383704039,-0.0287576916998766171277871554213301498715290766578447295095312,0.000085920582380415614144216007330892792393330139777551198439149,-0.0306776286120975480600161367485637216876739239591211438216873,0.0309162205899848298177144233149878813587985854357460071902592,0.05673944673398041532024191686228562286572352472269119827565295,0.9547061635128292279042962143952072781025073487047690922781345,0.996527777777777777777777777777777777777777777777777777777778,8,-10086.7366515132968270592086091111896680274521768204955642599555518,1139.167127871703892604811512112028556428377024407253787630664263333333333333333333333333333333333333,-11225.90377938500071966402012122321822445582920122774935189084505166666666666666666666666666666666667,-2.2523653333333333333333333333333333333334E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.9,neutral_guarded_vs_dca,safety-architecture behavior,6,4,130,-0.01128976735283144961546779344209443052299693781797982796325645,-0.0623492819853351418298521456667289655593223940649700302924635,-0.00257521935004543547685101522182528460000930921175504359775074,-0.0626166385600965477955226744349892183073106785860902895674052,0.0667598221147468382059529240373044662288682772252075611766749,0.05142805565016513767714383860286651612117766780665521260979995,0.958977357302875673604641818430101282423813656038140691890502,0.9739583333333333333333333333333333333333333333333333333333335,8,-23512.46690374516961038579904864476349804412285419237822794079596333333333333333333333333333333333333,537.7679915390314872689982386727830083082304360306906125883248333333333333333333333333333333333333333,-24050.23489528420109765479728731754650635235329022306884052898783333333333333333333333333333333333333,1.3296333333333333333333333333333333333333E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.95,corrected_guarded_vs_dca,complete-system performance,6,4,130,-0.00740429613182470096320406787865752820511729427897246186500576,-0.0469144375270981022600815836807696641359611798759235535724584,-0.00130144293646792166380102599599870950954556389526333156163963,-0.0474365422562277108054390621682186547974410917598856965021221,0.0475267029111554662932374567208388108683599952196562269811353,0.03234812244810272784138653701843313844135215976231984558569495,0.9768187095994019026936551106915871040311730815839661737951285,1,8,-17702.58313846194665476527854987507932340534872085772745309927563,1362.2089273755795514967040950855035099661749826189358461947383,-19064.79206583752620626198264496058283337152370347666329929465193333333333333333333333333333333333333,-6.3800333333333333333333333333333333333333E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.95,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,4,130,-0.000685397209916226323091495034765805293172358714959373558168293,-0.0114599442522192580125180570947045585467349301344834494310454,0.0000429215880818706220397186776434162036102819550475594505549755,-0.0118244083203817758394622024977022692591375532355431364540494,0.0118465370136144868294315195373770620472603092799782531043358,0.03234812244810272784138653701843313844135215976231984558569495,0.9768187095994019026936551106915871040311730815839661737951285,1,8,-4126.14840256133646887629245669745403123413914653126735258104777205,923.7781934635698093182102658024360155302282645640101720997086215,-5049.926596024906278194502722499890046764367411095277524681782422666666666666666666666666666666666667,-1.026029116666666666666666666666666666666667E-54,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.95,neutral_guarded_vs_dca,safety-architecture behavior,6,4,130,-0.007103032511084797751897983198923125918472344206728480006451615,-0.0361695494755905621650037834223192170473451204163301078534992,-0.00128760967502271773842550761091264230000465460587752179887537,-0.0364066145647774110468031738874931829665332278468053613199514,0.036433934643434757211849641024441538892422197611495656074156,0.02571402782508256883857191930143325806058883390332760630489935,0.9792717051438969384501318439341600259968616056467359385527615,0.996527777777777777777777777777777777777777777777777777777778,8,-13576.43473590061018588898609317762529217120957432646010051822774833333333333333333333333333333333333,438.4307339120097421784938292830674944359467180549256740950362,-14014.86546981261992806747992246069278660715629238138577461287291666666666666666666666666666666666667,3.9103166666666666666666666666666666666666E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.99,corrected_guarded_vs_dca,complete-system performance,6,4,130,-0.001482607757201289629939310414496813603988134264042302366785935,-0.0094301932531719800691186612862341088168374048421314896260948,-0.000260288587293584332760205199199741901909112779052666312327927,-0.00951978613526244410093462638490806818367042336066041724056288,0.00953504166052331812845219398004929905828001005126639995882617,0.006563694542056383544131607765639644583420491461334507837020745,0.9953130951673467247581130110053976336298229990191423140753515,1,8,-3559.658247187760354588647616414047811454975641707284170256884738,257.1236958753452769836438705928712331510194112768782938338416,-3816.78194306310563157229148700691904460599505298416246409103285,-3.06512E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.99,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,4,130,-0.0001159295857459496319339122559214856698733148405014146053382298,-0.00164937915267134184574249442283683352783780987779853216708711,0.00000857824013686135862187459896386412000243115670109263700099765,-0.00175254424817496346191476646585951432221335700764320391401171,0.00176889191513317059260198849402450645407852904072717032346219,0.006563694542056383544131607765639644583420491461334507837020745,0.9953130951673467247581130110053976336298229990191423140753515,1,8,-621.8739941404625816671216151796012286890203736909750723156973278583333333333333333333333333333333333,27.5558237339269930579147447947656142352127392747179799039607105,-649.429817874389574725036359974366842924233112965693052220150517,-4.924786416666666666666666666666666666666667E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.99,neutral_guarded_vs_dca,safety-architecture behavior,6,4,130,-0.0014555229245108312896660926640569123075420745577670554466457975,-0.00779908757782229983385414992043700835184146300166506655555485,-0.000257521935004543547685101522182528460000930921175504359776022,-0.00789455280913009195717215698324402648074561065408682664180102,0.00790915274551953006711033484398288294025786479198933429128342,0.00579189026975220690461745843505678609058248116729833496525576,0.995728243069046572250057548898892487418187483654062887331395,1,8,-2937.784253047297772921526001234446582765955268016309097941187358666666666666666666666666666666666667,229.5678721414182839257291257981056189158066720021603139298816,-3167.352125188716056847255127032552201681761940018469411870898816666666666666666666666666666666666667,1.70142000000000000000000000000000000000000E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,1,corrected_guarded_vs_dca,complete-system performance,6,4,130,0,0,0,0,0,0,1,1,8,0,0,0,0,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,1,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,4,130,0,0,0,0,0,0,1,1,8,0,0,0,0,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,1,neutral_guarded_vs_dca,safety-architecture behavior,6,4,130,0,0,0,0,0,0,1,1,8,0,0,0,0,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
